reason_code_encoded,evidence_completeness_score,has_invoice,has_shipping_proof,has_proof_of_delivery,has_customer_communication,contradiction_count,contradiction_max_severity,fraud_probability,merchant_historical_win_rate,previous_disputes_won_count,dispute_amount,evidence_quality_score,merchant_won
5,1.0,1,1,1,1,1,0,0.1586,0.8852,3,2258.45,0.9054,1
5,0.5,1,1,0,0,0,0,0.5194,0.8681,21,787.48,0.3538,1
2,0.5,1,1,0,0,0,0,0.1663,0.6674,21,717.47,0.424,1
0,0.75,1,1,0,1,0,0,0.302,0.2712,29,1667.23,0.5696,1
2,0.75,1,1,0,1,1,0,0.151,0.8003,26,3081.37,0.5343,1
0,0.75,1,1,1,0,2,2,0.5272,0.5503,26,1987.92,0.713,0
0,0.75,1,0,1,1,2,3,0.5508,0.472,12,3279.11,0.5934,0
0,1.0,1,1,1,1,0,0,0.3838,0.4765,38,4378.4,0.7895,1
1,1.0,1,1,1,1,1,1,0.2375,0.4223,26,4930.94,0.7095,1
3,0.75,1,0,1,1,1,2,0.2465,0.4689,38,1893.47,0.5881,0
2,0.75,1,0,1,1,0,0,0.3417,0.6656,37,4518.12,0.7163,1
2,0.75,1,1,1,0,0,0,0.3816,0.6828,7,634.01,0.5828,1
1,0.75,1,1,0,1,0,0,0.2235,0.8989,11,2618.91,0.7373,1
0,0.75,1,0,1,1,0,0,0.3559,0.5895,23,363.47,0.7359,1
1,0.75,1,0,1,1,1,0,0.2576,0.7065,17,1079.49,0.5255,1
5,1.0,1,1,1,1,0,0,0.0574,0.5468,14,3162.91,0.7121,1
0,1.0,1,1,1,1,0,0,0.1335,0.5077,15,4820.43,0.9519,1
3,0.5,1,1,0,0,0,0,0.3008,0.5244,32,450.57,0.3937,0
2,0.5,1,1,0,0,0,0,0.2608,0.4904,9,912.07,0.3258,1
1,0.75,1,0,1,1,0,0,0.2912,0.6106,46,16954.85,0.5594,1
2,0.75,1,1,1,0,0,0,0.5474,0.4395,23,1541.9,0.6444,1
1,0.5,1,1,0,0,0,0,0.0361,0.7488,44,1269.46,0.4649,1
3,0.75,0,1,1,1,0,0,0.2945,0.5059,18,411.89,0.5225,1
4,0.75,1,0,1,1,0,0,0.4441,0.4997,26,4254.25,0.5165,1
1,0.75,1,1,1,0,0,0,0.2891,0.7408,44,2584.27,0.7295,1
0,0.75,1,1,0,1,1,2,0.1265,0.8036,40,700.05,0.6847,1
2,1.0,1,1,1,1,0,0,0.0957,0.8963,30,3607.41,0.8564,1
4,1.0,1,1,1,1,0,0,0.0728,0.518,20,2711.15,0.9192,1
0,0.75,1,0,1,1,0,0,0.1384,0.8626,15,3012.99,0.6001,1
2,0.75,1,1,1,0,0,0,0.2735,0.7499,22,18543.92,0.6866,1
2,0.75,1,1,1,0,0,0,0.1993,0.7988,13,201.61,0.5851,1
2,0.75,1,1,1,0,0,0,0.6493,0.9324,22,8726.72,0.5516,1
0,0.75,1,1,0,1,0,0,0.0658,0.881,40,6555.64,0.6789,1
2,1.0,1,1,1,1,0,0,0.1767,0.4195,17,1978.55,0.7969,1
4,1.0,1,1,1,1,0,0,0.0889,0.5079,35,7548.63,0.9935,1
0,0.75,1,1,0,1,1,3,0.0392,0.7361,11,3760.02,0.5792,0
0,0.75,1,0,1,1,0,0,0.6915,0.6727,36,7804.98,0.7295,1
5,1.0,1,1,1,1,2,0,0.4358,0.3793,10,3261.21,0.9765,0
0,0.75,1,1,1,0,1,3,0.2395,0.7494,4,952.38,0.551,1
3,0.5,1,1,0,0,0,0,0.3694,0.8699,20,3104.9,0.4647,1
1,1.0,1,1,1,1,0,0,0.1079,0.5412,31,790.58,0.8016,1
0,0.5,1,1,0,0,0,0,0.098,0.6213,28,631.25,0.4856,1
3,0.5,1,1,0,0,0,0,0.0116,0.8196,6,3815.23,0.4038,0
1,1.0,1,1,1,1,0,0,0.3483,0.5205,35,10412.74,0.9105,1
1,0.75,1,1,1,0,0,0,0.4649,0.5697,39,3207.78,0.6101,1
1,0.75,0,1,1,1,0,0,0.17,0.6627,26,5660.08,0.5473,1
2,0.25,1,0,0,0,0,0,0.0507,0.8101,5,745.26,0.1799,1
0,0.5,1,0,1,0,0,0,0.3263,0.8532,37,3816.74,0.3995,1
1,0.5,1,1,0,0,0,0,0.2702,0.692,3,4721.48,0.4572,1
5,0.5,0,0,1,1,0,0,0.3173,0.6064,45,248.77,0.4309,1
0,0.5,1,0,1,0,1,2,0.1222,0.6475,34,457.75,0.4455,0
2,0.75,0,1,1,1,0,0,0.175,0.6271,9,5424.69,0.5616,1
0,0.75,1,1,0,1,1,2,0.4068,0.2035,37,2129.05,0.6139,0
2,0.75,1,1,0,1,1,2,0.0731,0.3567,49,1920.6,0.4992,0
0,0.75,1,1,1,0,0,0,0.3031,0.817,29,8956.26,0.7021,1
5,0.5,0,1,0,1,0,0,0.2172,0.8628,41,16984.18,0.4982,1
1,1.0,1,1,1,1,0,0,0.2498,0.6609,8,5159.44,0.7924,1
0,0.75,1,0,1,1,0,0,0.3826,0.5778,15,5605.77,0.4904,1
0,0.75,1,1,0,1,1,1,0.5836,0.6958,3,917.6,0.5321,0
0,0.75,1,1,1,0,0,0,0.1944,0.7277,25,847.15,0.6588,1
1,1.0,1,1,1,1,1,2,0.0451,0.8903,28,13913.66,0.8642,0
0,0.5,1,1,0,0,0,0,0.0119,0.5119,27,4257.1,0.4629,1
3,0.5,1,1,0,0,0,0,0.4135,0.7006,10,4162.19,0.3694,1
1,0.25,1,0,0,0,1,0,0.1486,0.6897,27,1279.97,0.2293,0
0,1.0,1,1,1,1,0,0,0.1807,0.5518,43,7715.2,0.8908,1
2,1.0,1,1,1,1,1,2,0.021,0.5356,31,259.1,0.763,1
2,0.5,1,1,0,0,0,0,0.0927,0.5179,23,1223.57,0.4205,0
0,0.25,0,0,0,1,0,0,0.1211,0.8762,41,795.18,0.1754,0
0,0.5,0,1,1,0,0,0,0.3961,0.7769,38,4445.81,0.4042,0
0,1.0,1,1,1,1,0,0,0.1754,0.7729,6,4497.73,0.9584,1
2,0.5,1,0,1,0,1,1,0.5472,0.6871,17,2777.99,0.3987,0
2,0.5,1,1,0,0,0,0,0.0841,0.699,2,118.46,0.4719,1
1,0.5,1,1,0,0,0,0,0.0553,0.4691,43,7343.37,0.4283,1
3,0.75,1,1,1,0,0,0,0.1721,0.8504,45,10999.79,0.5379,1
3,1.0,1,1,1,1,0,0,0.1831,0.7308,19,891.13,0.8534,1
2,0.5,1,1,0,0,1,0,0.0982,0.7982,33,6563.22,0.4135,1
3,0.75,0,1,1,1,0,0,0.2574,0.8629,29,12779.05,0.5921,1
0,0.75,1,1,1,0,0,0,0.1775,0.5894,8,1485.9,0.5189,1
0,0.75,1,0,1,1,0,0,0.1489,0.6751,9,816.23,0.5969,1
0,0.5,0,1,0,1,1,1,0.4037,0.5774,5,13386.08,0.3377,0
0,0.5,1,0,1,0,0,0,0.3764,0.6867,16,315.61,0.3423,1
1,0.75,1,0,1,1,1,3,0.3308,0.6508,14,1230.18,0.5967,0
4,0.75,1,1,1,0,0,0,0.6153,0.5277,32,4842.18,0.5677,0
0,0.75,1,1,0,1,0,0,0.1372,0.5395,12,3462.25,0.7305,1
0,0.5,1,1,0,0,0,0,0.3085,0.5466,41,4137.71,0.3907,0
1,0.75,1,1,0,1,1,2,0.4743,0.7637,43,4409.6,0.6864,0
4,0.75,0,1,1,1,0,0,0.305,0.4749,21,4155.88,0.6267,1
0,0.5,1,0,0,1,1,3,0.458,0.8557,15,1566.21,0.4482,0
1,1.0,1,1,1,1,1,1,0.1474,0.498,33,1406.34,0.741,1
0,1.0,1,1,1,1,0,0,0.2745,0.4352,2,2058.01,0.9797,1
0,0.5,0,1,1,0,1,1,0.2198,0.6175,7,5870.15,0.4178,0
5,1.0,1,1,1,1,1,1,0.0581,0.7679,19,9847.51,0.941,1
5,0.75,1,1,0,1,1,3,0.2179,0.4188,46,2225.97,0.5833,0
0,0.5,1,1,0,0,0,0,0.0881,0.8683,23,413.84,0.3425,0
5,0.5,1,0,0,1,1,1,0.4238,0.5544,17,9849.07,0.4429,0
2,0.75,1,1,1,0,1,2,0.1099,0.4481,22,393.47,0.4895,1
3,1.0,1,1,1,1,1,0,0.5506,0.7909,0,706.53,0.8164,1
1,0.75,1,1,0,1,0,0,0.4213,0.4274,1,7178.81,0.5381,1
1,0.5,1,0,1,0,0,0,0.0335,0.7106,4,2906.3,0.4348,1
1,0.75,1,1,0,1,0,0,0.0823,0.512,17,1622.23,0.7446,1
2,0.25,1,0,0,0,0,0,0.1533,0.8903,15,9453.19,0.2031,1
0,0.5,1,1,0,0,0,0,0.304,0.7444,9,11410.66,0.4681,0
0,0.75,1,1,1,0,0,0,0.5002,0.5117,28,1505.66,0.6208,1
0,0.5,1,0,0,1,0,0,0.2602,0.6566,34,7198.6,0.4118,0
2,0.5,1,1,0,0,0,0,0.4698,0.8519,24,4071.97,0.4878,0
0,0.25,1,0,0,0,0,0,0.15,0.4954,41,1223.09,0.2404,0
2,0.75,1,1,0,1,1,3,0.217,0.6428,23,10031.52,0.6938,1
5,0.75,1,1,1,0,0,0,0.1722,0.9281,12,328.01,0.5653,1
0,0.25,1,0,0,0,1,3,0.4154,0.5527,20,1439.24,0.2102,0
2,0.25,1,0,0,0,1,3,0.1824,0.5687,41,1866.15,0.1821,0
1,0.75,1,1,1,0,0,0,0.4944,0.5426,42,4206.52,0.604,1
3,0.5,1,0,0,1,0,0,0.2896,0.8741,38,237.17,0.4097,1
0,0.5,1,0,1,0,1,1,0.0954,0.5183,33,7818.37,0.4705,1
2,1.0,1,1,1,1,1,0,0.3029,0.4413,18,3866.61,0.9636,1
3,0.75,1,1,0,1,0,0,0.204,0.6693,27,1225.65,0.5963,1
4,0.75,1,1,1,0,0,0,0.3495,0.6771,26,3858.81,0.4921,1
2,0.0,0,0,0,0,0,0,0.4117,0.5896,49,2794.52,0.1,0
1,0.5,1,0,1,0,0,0,0.384,0.5279,25,1534.61,0.3555,1
2,0.75,1,0,1,1,1,0,0.2435,0.786,10,201.55,0.6507,1
3,0.25,1,0,0,0,0,0,0.1711,0.534,48,2903.35,0.1647,0
2,0.75,1,1,1,0,0,0,0.2243,0.5066,34,400.14,0.5924,1
0,1.0,1,1,1,1,2,0,0.0841,0.4877,19,5915.81,0.9951,1
4,0.5,1,0,1,0,3,3,0.5679,0.6679,11,424.42,0.3426,0
2,0.75,1,1,1,0,0,0,0.1725,0.6885,27,2059.68,0.5987,1
2,1.0,1,1,1,1,0,0,0.2724,0.4732,1,2095.48,0.7575,1
0,0.75,1,1,0,1,0,0,0.0436,0.5835,0,2943.35,0.7251,1
2,0.5,1,1,0,0,0,0,0.267,0.8365,8,241.08,0.4771,1
1,1.0,1,1,1,1,0,0,0.0394,0.7243,21,897.81,0.7332,1
2,0.25,1,0,0,0,0,0,0.5415,0.9266,39,878.82,0.1696,0
0,0.75,1,0,1,1,1,3,0.1607,0.3893,26,3298.02,0.6521,0
2,0.75,1,1,0,1,1,3,0.3085,0.808,8,1171.11,0.5758,1
5,0.5,1,0,0,1,2,0,0.3132,0.6508,6,644.99,0.4426,0
0,1.0,1,1,1,1,0,0,0.0641,0.7543,35,164.83,0.6612,1
5,1.0,1,1,1,1,0,0,0.1481,0.5194,47,6525.97,0.6967,1
1,1.0,1,1,1,1,0,0,0.1404,0.3614,37,12558.4,0.8902,1
3,1.0,1,1,1,1,1,1,0.0206,0.7471,49,4352.17,0.7243,1
2,0.5,1,1,0,0,1,1,0.3155,0.5068,1,1962.84,0.4751,1
2,0.75,0,1,1,1,0,0,0.0315,0.5191,42,555.42,0.5029,1
2,0.75,1,1,0,1,0,0,0.3419,0.747,4,2355.95,0.5441,1
3,0.75,1,0,1,1,0,0,0.274,0.6106,16,2239.34,0.7496,1
1,0.75,1,1,1,0,0,0,0.4081,0.7594,36,2005.8,0.6012,1
0,0.75,1,0,1,1,0,0,0.0129,0.4875,34,1763.56,0.672,1
2,1.0,1,1,1,1,1,2,0.514,0.6739,7,2503.36,0.7139,1
3,1.0,1,1,1,1,0,0,0.0059,0.5054,42,365.99,0.8635,1
2,0.75,1,1,0,1,1,1,0.3098,0.5954,2,236.66,0.6781,1
2,0.75,1,1,1,0,0,0,0.0442,0.6791,2,331.34,0.5701,1
1,0.75,1,1,1,0,0,0,0.1877,0.5162,0,881.0,0.7051,1
3,0.5,1,1,0,0,0,0,0.0415,0.7523,23,1240.4,0.4306,0
0,0.25,1,0,0,0,0,0,0.15,0.3738,44,749.87,0.1965,0
1,1.0,1,1,1,1,0,0,0.2942,0.523,29,1115.84,0.8452,1
0,1.0,1,1,1,1,0,0,0.248,0.3912,41,819.58,0.8519,1
0,1.0,1,1,1,1,0,0,0.155,0.7857,25,671.88,0.7079,1
1,1.0,1,1,1,1,0,0,0.4279,0.684,37,1313.45,0.791,1
1,0.5,1,0,1,0,1,3,0.0409,0.5295,42,1873.41,0.3851,0
2,0.5,0,1,1,0,1,3,0.0313,0.8286,39,4872.67,0.3952,0
1,0.5,0,1,1,0,0,0,0.0403,0.8092,42,10996.86,0.4582,1
1,0.75,1,1,1,0,1,3,0.1666,0.6832,37,8895.07,0.6142,1
0,0.25,0,0,0,1,0,0,0.0279,0.7611,43,2361.48,0.2448,1
1,0.75,1,1,1,0,0,0,0.2178,0.7078,49,2265.38,0.5646,1
0,0.5,1,1,0,0,0,0,0.1373,0.7687,2,570.15,0.3977,0
0,0.5,1,0,1,0,2,0,0.1212,0.7079,12,12582.09,0.4627,0
2,1.0,1,1,1,1,0,0,0.0496,0.759,35,5096.33,0.8411,1
2,0.75,1,1,0,1,0,0,0.3804,0.917,40,6683.63,0.6311,1
2,0.75,1,1,0,1,3,3,0.1744,0.794,47,1033.75,0.5015,0
1,0.75,1,1,1,0,1,1,0.1771,0.6583,11,1894.23,0.5921,1
1,0.75,1,1,0,1,0,0,0.1181,0.7878,19,479.06,0.5586,1
3,0.75,1,1,1,0,1,3,0.2061,0.9759,38,9994.69,0.7498,1
1,1.0,1,1,1,1,1,0,0.4907,0.3042,43,1278.22,0.7579,1
1,0.75,1,0,1,1,1,2,0.0727,0.6356,7,3272.28,0.7197,1
0,0.5,1,0,0,1,0,0,0.0938,0.5491,46,677.97,0.4433,0
0,0.5,0,1,0,1,0,0,0.0493,0.8909,1,5782.32,0.3847,1
1,0.75,1,1,1,0,0,0,0.233,0.5078,10,821.76,0.6302,1
1,0.75,1,0,1,1,0,0,0.3334,0.6977,20,5901.24,0.7081,1
2,0.75,1,1,1,0,0,0,0.0727,0.8321,36,1898.19,0.7194,1
1,0.75,1,1,0,1,0,0,0.1604,0.3858,5,3117.61,0.5296,1
2,0.5,1,0,1,0,0,0,0.1376,0.8055,18,1200.09,0.3844,1
2,0.5,0,1,1,0,0,0,0.2858,0.8862,29,7602.85,0.3837,1
3,0.75,1,0,1,1,0,0,0.2845,0.6537,45,5092.99,0.4985,1
2,0.75,0,1,1,1,2,3,0.1221,0.5097,38,1630.83,0.6445,1
5,0.5,1,1,0,0,0,0,0.0406,0.4725,43,3181.24,0.4746,1
0,0.75,1,1,0,1,1,0,0.0502,0.8036,48,583.35,0.5877,1
0,0.75,1,0,1,1,0,0,0.0976,0.6401,35,712.21,0.6818,1
0,0.75,1,1,1,0,0,0,0.1982,0.2731,19,2770.07,0.6523,1
2,0.5,0,1,0,1,0,0,0.0666,0.7349,9,3681.61,0.3907,1
4,0.75,1,1,0,1,0,0,0.2397,0.7051,23,2953.06,0.5245,1
0,0.5,0,0,1,1,0,0,0.2248,0.586,32,2968.73,0.4491,1
4,0.5,1,1,0,0,0,0,0.6095,0.7937,28,4845.72,0.4745,0
0,0.5,1,1,0,0,0,0,0.4725,0.2796,29,8244.34,0.445,1
4,1.0,1,1,1,1,0,0,0.7389,0.8071,35,1816.28,0.6563,0
1,1.0,1,1,1,1,0,0,0.2552,0.8377,44,2794.59,0.7257,1
0,0.75,0,1,1,1,0,0,0.239,0.8657,5,7923.03,0.5057,1
1,0.5,1,1,0,0,0,0,0.0712,0.8635,46,2284.49,0.4248,0
0,0.75,1,0,1,1,1,0,0.4365,0.6859,13,2161.69,0.6861,1
0,1.0,1,1,1,1,0,0,0.1002,0.7206,2,5191.22,0.6887,1
0,0.5,1,0,1,0,0,0,0.0991,0.5806,23,7443.08,0.4717,1
3,1.0,1,1,1,1,0,0,0.4501,0.6095,18,4783.56,0.8444,1
1,0.5,1,0,0,1,0,0,0.3251,0.6911,37,469.25,0.4457,1
0,0.5,1,1,0,0,0,0,0.0829,0.7485,33,2287.71,0.495,1
2,0.5,1,0,0,1,1,3,0.0946,0.3053,8,933.77,0.3396,0
2,0.5,1,1,0,0,1,2,0.1202,0.6586,29,1436.19,0.4827,1
0,1.0,1,1,1,1,3,3,0.2048,0.8382,31,2313.86,0.6941,0
1,0.5,1,0,1,0,0,0,0.3038,0.877,12,976.48,0.3938,1
0,0.5,1,0,1,0,1,0,0.3876,0.7744,17,2639.37,0.474,1
0,0.75,1,0,1,1,1,1,0.1865,0.572,43,3707.77,0.7254,1
2,0.75,1,1,0,1,1,2,0.1652,0.7402,21,7375.2,0.6204,0
0,0.75,1,1,1,0,0,0,0.305,0.7459,3,931.51,0.6435,1
1,0.75,0,1,1,1,0,0,0.2018,0.7005,22,1401.59,0.6734,1
2,0.25,1,0,0,0,0,0,0.0633,0.7294,6,1921.89,0.2354,1
0,0.5,1,1,0,0,1,3,0.4604,0.7814,43,990.08,0.3463,0
2,0.75,1,1,1,0,0,0,0.1655,0.7324,10,1512.34,0.7001,1
0,1.0,1,1,1,1,0,0,0.0848,0.9666,38,7620.04,0.8184,1
5,0.5,1,1,0,0,0,0,0.145,0.8933,41,622.41,0.4039,1
1,0.25,1,0,0,0,0,0,0.3415,0.7252,40,2152.87,0.1996,0
3,0.25,0,0,1,0,0,0,0.0795,0.6497,33,1403.63,0.2071,1
2,0.25,1,0,0,0,0,0,0.4662,0.3693,4,381.07,0.2452,0
0,0.75,1,0,1,1,2,0,0.2673,0.7145,41,453.73,0.6314,1
2,0.75,1,0,1,1,0,0,0.3271,0.6512,24,5477.96,0.7377,1
5,0.5,1,0,1,0,0,0,0.293,0.8161,27,6794.78,0.3566,1
2,1.0,1,1,1,1,1,2,0.0746,0.5443,13,4833.76,0.9034,1
3,1.0,1,1,1,1,0,0,0.2566,0.7669,26,2811.99,0.9343,1
4,1.0,1,1,1,1,0,0,0.0541,0.8745,15,5284.57,0.8877,1
0,1.0,1,1,1,1,1,1,0.2996,0.7823,26,677.13,0.8624,1
0,1.0,1,1,1,1,0,0,0.1372,0.7587,1,5402.66,0.8477,1
2,0.25,1,0,0,0,1,1,0.1435,0.8187,18,2027.58,0.2378,0
1,1.0,1,1,1,1,1,2,0.0656,0.9324,22,4956.45,0.9376,1
3,0.5,0,0,1,1,1,0,0.1674,0.6778,40,1004.56,0.3464,1
4,1.0,1,1,1,1,1,3,0.2635,0.5062,13,6354.61,0.947,1
1,1.0,1,1,1,1,1,3,0.0542,0.4115,46,3038.6,0.7949,1
0,0.75,1,1,1,0,0,0,0.0789,0.4379,25,125.78,0.5541,0
2,0.25,0,0,0,1,1,2,0.2298,0.5629,7,2663.55,0.2386,0
0,0.75,1,0,1,1,0,0,0.0071,0.7947,26,1400.14,0.6009,1
3,0.75,1,1,1,0,0,0,0.0204,0.6281,46,307.27,0.6997,1
1,0.5,1,0,1,0,1,2,0.0893,0.6816,39,2175.35,0.3711,0
2,1.0,1,1,1,1,1,0,0.2276,0.6336,27,1406.19,0.6514,1
0,0.75,1,1,0,1,0,0,0.2735,0.9327,3,900.26,0.6176,1
2,1.0,1,1,1,1,0,0,0.2763,0.7572,37,1603.02,0.6851,1
1,0.75,1,1,0,1,0,0,0.2619,0.861,10,792.9,0.6855,0
2,0.5,1,1,0,0,0,0,0.2766,0.7486,43,1347.42,0.3733,0
0,0.5,1,0,1,0,0,0,0.1124,0.7393,23,528.91,0.4026,1
2,0.5,1,1,0,0,0,0,0.1928,0.7814,27,408.28,0.3402,0
3,0.75,1,1,1,0,1,1,0.2286,0.4832,40,8528.57,0.5627,1
0,0.5,1,1,0,0,0,0,0.3129,0.6833,17,8257.21,0.4618,0
0,0.25,1,0,0,0,0,0,0.0174,0.6646,48,6261.02,0.1758,0
0,1.0,1,1,1,1,0,0,0.1697,0.67,20,1016.26,0.8765,1
2,1.0,1,1,1,1,0,0,0.2834,0.5708,25,4629.8,0.9711,1
2,0.75,1,1,1,0,0,0,0.0883,0.4805,2,3218.14,0.666,1
1,0.75,1,1,1,0,1,0,0.0978,0.5313,12,284.07,0.7004,1
0,0.5,1,0,1,0,0,0,0.0718,0.3894,37,8144.58,0.3441,1
1,1.0,1,1,1,1,0,0,0.4891,0.596,27,21819.92,0.7378,0
2,0.5,1,1,0,0,0,0,0.0828,0.2241,13,4417.16,0.4815,1
1,0.5,1,1,0,0,0,0,0.1257,0.6192,0,1021.64,0.4501,1
5,1.0,1,1,1,1,0,0,0.1582,0.8103,27,2929.24,0.8738,1
0,0.75,1,0,1,1,0,0,0.0661,0.6859,35,505.43,0.6617,1
2,0.75,1,1,1,0,0,0,0.2177,0.7481,49,1342.26,0.5962,1
1,0.75,1,1,1,0,1,2,0.1638,0.6132,10,4521.25,0.4992,0
1,0.75,1,1,1,0,0,0,0.5722,0.7845,42,1353.74,0.6934,1
2,0.75,1,1,0,1,0,0,0.1035,0.8923,39,657.33,0.6657,1
2,0.75,1,1,0,1,0,0,0.0408,0.3661,3,126.25,0.6116,1
5,0.75,1,1,1,0,0,0,0.4829,0.6429,33,3074.42,0.7237,1
0,0.75,1,0,1,1,0,0,0.1851,0.7262,0,12221.19,0.5757,1
0,0.75,1,1,1,0,1,1,0.1482,0.5839,9,2416.67,0.5648,1
2,0.5,1,1,0,0,0,0,0.1572,0.4511,16,936.62,0.4777,1
2,0.75,1,1,1,0,0,0,0.3557,0.631,6,2277.98,0.6967,1
0,0.75,1,1,0,1,0,0,0.5456,0.7503,38,3325.3,0.6227,0
0,0.5,1,1,0,0,0,0,0.043,0.9353,12,5757.06,0.3479,0
0,0.75,1,1,1,0,0,0,0.5997,0.8339,21,2209.52,0.544,1
4,0.5,1,1,0,0,0,0,0.0531,0.7337,0,764.62,0.4398,1
0,0.5,1,0,1,0,0,0,0.4716,0.7072,27,828.94,0.3924,1
0,0.75,1,1,0,1,0,0,0.0699,0.7844,32,8149.47,0.7071,1
0,0.5,1,0,1,0,1,1,0.2064,0.6877,12,1043.26,0.4912,1
1,0.75,1,1,1,0,0,0,0.1019,0.3473,0,4657.06,0.699,1
0,0.5,1,0,0,1,1,0,0.1753,0.8267,37,1196.45,0.3911,1
1,1.0,1,1,1,1,1,1,0.3578,0.8518,24,4562.41,0.926,1
0,0.75,1,1,0,1,1,3,0.355,0.7273,41,385.62,0.5798,0
3,1.0,1,1,1,1,0,0,0.2406,0.7228,20,913.5,0.7085,1
0,0.5,1,1,0,0,0,0,0.0949,0.7908,32,1939.02,0.3308,1
1,0.75,1,1,0,1,1,2,0.2819,0.8763,36,2634.91,0.5888,1
4,0.5,1,0,0,1,0,0,0.0924,0.5323,33,1623.67,0.4831,1
2,0.5,1,1,0,0,0,0,0.2256,0.5908,2,3082.63,0.3668,1
1,1.0,1,1,1,1,0,0,0.3042,0.9401,29,1477.57,0.7223,1
0,0.5,1,0,1,0,1,3,0.0714,0.8086,2,4070.99,0.4947,0
0,0.75,1,1,0,1,0,0,0.0912,0.5335,17,2605.36,0.4941,1
2,0.75,0,1,1,1,1,0,0.0886,0.6133,22,4374.03,0.6938,1
5,0.75,1,1,0,1,0,0,0.1736,0.72,7,2073.43,0.5719,1
2,0.75,1,0,1,1,2,3,0.2513,0.5889,8,7420.3,0.4973,1
2,1.0,1,1,1,1,0,0,0.1207,0.4455,1,1785.19,0.9712,1
2,0.5,1,0,1,0,0,0,0.5132,0.6684,1,1389.27,0.3494,1
1,0.5,1,0,1,0,0,0,0.0668,0.6485,26,2950.32,0.4216,1
0,0.75,1,1,1,0,0,0,0.2651,0.6797,47,2590.82,0.5594,1
2,0.5,1,1,0,0,0,0,0.529,0.757,38,2655.05,0.3364,1
5,1.0,1,1,1,1,0,0,0.0175,0.8983,35,5665.96,0.6675,1
0,0.5,1,0,1,0,1,1,0.0778,0.8542,4,3208.64,0.3452,1
2,0.75,1,1,1,0,0,0,0.0312,0.8146,0,7677.97,0.5062,1
0,0.75,0,1,1,1,0,0,0.1294,0.7345,21,3478.24,0.6871,1
1,1.0,1,1,1,1,0,0,0.0464,0.8354,9,176.79,0.8199,1
0,0.75,1,1,1,0,1,3,0.0803,0.3961,44,7251.38,0.5775,1
1,0.5,1,0,1,0,0,0,0.4589,0.8303,23,6509.32,0.3982,1
2,0.75,1,1,1,0,0,0,0.2807,0.9031,14,275.29,0.7313,1
0,1.0,1,1,1,1,0,0,0.3178,0.749,32,568.5,0.9688,1
2,0.25,1,0,0,0,0,0,0.1309,0.8674,49,2944.57,0.2251,0
2,0.75,1,0,1,1,1,1,0.3512,0.8713,22,253.29,0.7197,1
4,0.25,0,0,1,0,0,0,0.0531,0.5124,13,1953.65,0.1905,1
0,0.25,1,0,0,0,0,0,0.1372,0.4407,17,13061.94,0.1958,0
1,0.75,1,1,0,1,1,3,0.1064,0.7526,24,763.88,0.6486,1
0,0.5,0,1,1,0,0,0,0.3747,0.5368,21,907.77,0.4341,1
5,0.25,1,0,0,0,0,0,0.1649,0.8756,43,4048.31,0.2046,0
4,0.25,1,0,0,0,1,1,0.1668,0.6418,43,257.41,0.1976,0
1,1.0,1,1,1,1,1,2,0.1476,0.7813,36,6115.16,0.9952,1
3,0.75,1,1,0,1,0,0,0.3603,0.8785,6,876.77,0.703,1
1,0.75,1,1,1,0,0,0,0.1384,0.6718,25,2754.17,0.6017,1
2,0.5,1,1,0,0,2,3,0.048,0.5278,23,1101.12,0.4523,0
0,0.5,1,1,0,0,0,0,0.5796,0.778,12,3864.34,0.3722,0
2,0.75,1,0,1,1,1,1,0.2583,0.4257,40,3196.91,0.5138,1
0,0.75,1,0,1,1,1,2,0.0252,0.6683,5,10344.32,0.58,1
3,0.75,1,1,0,1,0,0,0.1852,0.7417,20,2164.55,0.5933,1
2,0.75,1,1,0,1,0,0,0.0308,0.7245,6,7374.66,0.4918,1
2,0.75,1,1,1,0,0,0,0.1169,0.7753,17,3101.61,0.7014,1
0,0.5,1,1,0,0,0,0,0.4356,0.6273,14,8705.81,0.3879,0
0,0.5,1,1,0,0,0,0,0.2724,0.7681,7,1307.71,0.4266,0
0,0.25,1,0,0,0,0,0,0.1078,0.7653,15,2892.92,0.169,0
1,0.75,1,1,1,0,1,2,0.5478,0.853,48,1830.21,0.5334,0
0,0.5,0,0,1,1,0,0,0.0311,0.6818,2,338.59,0.4807,1
4,0.75,1,0,1,1,0,0,0.1558,0.6676,44,3088.79,0.6473,1
2,1.0,1,1,1,1,0,0,0.2285,0.8663,8,5633.46,0.9826,1
0,0.75,1,1,1,0,0,0,0.3871,0.6741,46,2943.36,0.7497,1
1,1.0,1,1,1,1,0,0,0.2227,0.7012,25,1246.57,0.7802,1
1,1.0,1,1,1,1,0,0,0.1489,0.5516,25,1172.03,0.7546,1
2,0.5,1,0,0,1,0,0,0.0322,0.9058,29,1050.59,0.4752,1
1,0.5,1,0,1,0,0,0,0.2719,0.7451,26,13728.2,0.4998,1
4,0.5,0,1,1,0,1,1,0.0856,0.8238,15,1883.34,0.4352,1
1,0.5,0,1,1,0,4,3,0.5031,0.9077,47,1433.74,0.4641,0
5,0.5,1,1,0,0,0,0,0.1463,0.6524,3,1997.31,0.4618,1
3,0.75,1,1,0,1,0,0,0.0233,0.8771,18,530.74,0.5808,1
0,0.75,1,1,1,0,2,2,0.1258,0.8913,33,863.63,0.6382,1
