transaction_amount,customer_avg_amount,amount_deviation_ratio,dispute_amount,customer_dispute_count,merchant_dispute_rate,days_since_payment,dispute_velocity_24h,dispute_velocity_7d,is_duplicate_flag,transaction_hour,transaction_day_of_week,reason_code_encoded,merchant_high_risk_flag,customer_account_age_days,ip_billing_mismatch,is_fraud
5738.28,9488.16,0.6048,5435.89,1,0.0122,8,0,1,1,17,0,1,0,143,0,1
3909.93,5212.13,0.7502,3850.84,0,0.0476,18,0,0,0,12,2,2,0,410,0,1
6803.52,10221.21,0.6656,6419.3,0,0.0145,18,1,2,0,7,6,3,0,356,0,0
7218.67,7479.15,0.9652,6278.03,1,0.093,18,0,0,0,3,6,2,0,524,0,0
4462.86,5722.93,0.7798,4000.75,2,0.0547,2,2,3,0,14,2,0,0,203,1,0
6499.3,4859.77,1.3374,5721.13,1,0.0128,76,0,2,0,11,3,2,0,250,1,0
4334.53,6014.79,0.7206,4275.25,0,0.002,72,0,0,0,13,5,3,0,103,0,1
4139.56,4133.94,1.0014,3990.78,0,0.0689,51,1,1,0,19,2,1,0,468,0,1
3523.78,3592.72,0.9808,3352.73,0,0.0704,10,0,0,0,6,0,5,0,35,0,1
5040.27,6597.97,0.7639,4511.77,1,0.0072,75,0,1,0,23,5,0,0,324,0,0
754.43,1290.67,0.5845,662.09,0,0.0127,14,0,0,0,11,2,3,0,532,0,0
7596.41,3719.27,2.0424,7318.9,0,0.0054,26,1,2,0,8,2,0,1,559,0,0
7340.76,11412.24,0.6432,6761.75,1,0.0424,47,1,1,0,9,0,2,0,596,0,1
253.89,205.48,1.2356,224.41,1,0.031,30,1,2,0,7,4,2,0,268,0,0
6266.77,6401.43,0.979,5906.39,0,0.081,56,0,0,0,19,2,0,0,53,0,0
632.87,272.56,2.3219,541.77,0,0.0357,42,1,2,0,1,6,5,0,18,0,0
1578.51,1296.69,1.2173,1418.96,0,0.0284,4,0,0,0,15,3,0,0,104,0,1
4912.31,5421.64,0.9061,4520.72,0,0.0078,11,0,2,0,20,6,0,0,152,0,1
763.4,365.4,2.0892,665.83,1,0.002,24,0,1,0,22,2,4,0,677,0,0
6112.49,6647.54,0.9195,6098.42,1,0.0052,86,1,3,0,17,2,0,0,414,1,1
6396.07,10860.24,0.5889,5637.27,0,0.0165,67,1,1,0,19,0,1,0,84,0,0
2628.68,1439.34,1.8263,2285.78,0,0.0224,37,0,0,0,21,0,2,1,308,0,1
172.42,253.49,0.6802,151.82,1,0.023,2,0,0,0,23,5,2,0,151,0,0
1334.15,1298.85,1.0272,1287.93,1,0.0571,12,0,0,0,9,3,5,0,549,0,0
3508.35,4621.35,0.7592,3206.02,1,0.0517,21,0,0,0,5,1,2,0,379,0,1
14056.07,10743.49,1.3083,13139.79,0,0.0706,69,1,7,0,5,0,3,0,458,0,0
3647.08,2273.19,1.6044,3111.51,1,0.0079,71,0,0,0,21,1,4,0,353,0,0
1202.94,751.41,1.6009,1028.71,0,0.0633,64,0,0,0,19,3,2,0,664,0,1
3667.98,1829.18,2.0053,3363.07,0,0.0622,68,0,0,0,12,2,0,0,376,0,0
2867.74,1892.44,1.5154,2788.87,0,0.0622,43,0,1,0,18,5,2,0,208,0,1
5446.99,7243.99,0.7519,5353.22,1,0.0004,54,0,0,0,16,2,0,0,562,0,0
546.01,892.38,0.6119,471.21,0,0.018,62,0,0,0,1,6,0,0,460,0,1
5159.93,7945.14,0.6494,4802.63,0,0.0065,86,1,1,0,17,5,2,0,404,0,1
2877.5,3911.06,0.7357,2840.05,0,0.0305,73,0,1,0,6,1,5,0,559,1,0
11688.17,6482.31,1.8031,10615.15,0,0.0274,12,1,1,0,13,6,1,0,530,0,0
1614.25,1299.25,1.2424,1572.98,0,0.018,1,1,2,0,21,3,0,0,485,0,0
3654.77,3047.09,1.1994,3179.85,0,0.0557,72,0,1,0,14,3,1,0,122,0,0
9560.31,7169.66,1.3334,9467.66,0,0.0267,33,0,0,0,7,0,1,0,120,0,0
528.54,592.5,0.8921,508.83,1,0.0151,64,0,0,0,8,1,1,0,251,0,0
9838.89,11312.51,0.8697,9752.31,0,0.0357,68,0,1,0,20,5,2,0,299,1,1
4225.35,3801.3,1.1116,4020.39,0,0.0028,14,0,0,0,10,0,0,0,47,0,0
395.87,354.42,1.117,358.07,0,0.0184,14,0,0,0,2,1,1,0,597,0,0
1403.18,2188.93,0.641,1390.17,2,0.0642,9,0,1,0,19,6,3,0,299,0,0
4460.57,6713.2,0.6644,3975.86,1,0.0702,73,0,0,0,13,0,2,0,672,0,0
394.04,327.41,1.2035,354.57,0,0.0405,26,1,2,0,7,0,0,0,519,0,1
3204.39,5381.14,0.5955,3060.58,1,0.0558,49,0,0,0,2,3,1,0,245,1,1
1635.64,2836.1,0.5767,1578.06,0,0.0332,17,1,1,0,17,3,0,0,727,0,0
3544.99,3039.61,1.1663,3507.45,1,0.0454,68,0,0,0,22,2,5,0,724,0,0
313.87,281.29,1.1158,276.43,2,0.0306,60,0,1,0,13,2,0,0,724,0,0
7332.39,8123.47,0.9026,7110.22,0,0.0763,3,1,2,0,19,3,4,0,218,0,0
12855.68,22080.52,0.5822,12351.5,0,0.0199,25,0,0,0,7,3,3,0,344,0,0
12294.42,20001.14,0.6147,10567.9,1,0.036,21,0,0,0,16,6,2,0,314,0,0
4997.16,2716.43,1.8396,4537.84,0,0.0227,12,0,1,0,7,0,0,0,693,1,1
637.76,605.76,1.0528,569.15,0,0.0288,54,0,0,0,4,2,3,1,604,1,0
5119.67,6014.18,0.8513,4585.55,0,0.0175,1,0,2,1,11,3,0,0,290,0,0
237.13,261.88,0.9055,236.52,0,0.0677,1,0,0,0,1,1,0,0,602,0,0
228.3,153.28,1.4894,216.07,0,0.0311,45,0,0,0,16,1,0,0,197,0,0
1518.45,2433.08,0.6241,1454.15,0,0.0669,46,0,1,0,12,2,2,0,696,0,0
2497.41,3365.8,0.742,2488.65,0,0.0093,48,0,1,0,21,1,0,1,578,0,1
5300.07,8337.39,0.6357,4804.94,0,0.0174,7,0,0,0,13,5,5,0,416,0,0
4174.25,6688.28,0.6241,4050.17,0,0.0191,10,0,0,0,8,0,0,0,610,1,1
2216.45,3208.75,0.6908,2028.45,0,0.0299,15,0,0,0,8,2,3,0,306,0,0
1268.92,1287.82,0.9853,1244.09,1,0.0289,40,1,1,0,8,5,0,0,478,0,0
20630.35,25886.25,0.797,18094.85,0,0.0995,11,0,0,0,19,3,1,1,536,0,1
2094.05,1307.76,1.6012,2077.62,0,0.0109,56,0,0,0,5,6,0,0,220,0,0
2251.27,3023.69,0.7445,1987.46,0,0.0405,46,0,1,0,11,6,5,0,686,0,0
775.37,504.73,1.5362,697.01,0,0.0937,45,0,1,0,9,5,0,0,626,0,1
5693.36,7808.61,0.7291,5485.15,0,0.1115,87,0,1,0,21,1,2,0,354,0,1
4290.96,3095.66,1.3861,3900.75,0,0.0148,13,0,1,0,4,0,0,0,235,0,0
1023.07,577.6,1.7712,962.95,1,0.0085,27,0,1,0,17,3,3,0,306,1,0
450.91,284.7,1.5838,413.34,1,0.0484,81,0,0,0,6,4,0,0,110,0,0
4143.49,1668.95,2.4827,3983.37,0,0.0029,50,0,1,0,12,0,0,0,314,1,0
3869.78,5441.82,0.7111,3421.85,0,0.0204,61,2,2,0,0,1,2,0,13,0,1
1267.15,1806.15,0.7016,1088.19,0,0.0307,13,0,0,0,5,0,0,0,637,0,0
10696.04,11989.26,0.8921,9572.84,0,0.0094,12,1,2,0,20,6,1,1,167,0,0
723.17,452.64,1.5977,666.15,0,0.0239,29,1,1,0,20,4,0,0,53,0,0
2131.78,1102.08,1.9343,1865.74,1,0.0266,85,0,0,0,7,4,2,0,186,0,0
10214.49,4359.35,2.3431,9225.93,0,0.0251,84,2,2,0,8,0,1,0,276,1,1
2054.9,1298.79,1.5822,1869.95,0,0.049,20,1,1,0,6,6,0,1,447,0,1
3711.48,6113.54,0.6071,3186.71,0,0.0319,31,0,0,0,9,3,2,0,352,0,0
1923.89,1420.12,1.3547,1803.64,1,0.0329,8,0,0,0,7,6,0,0,10,1,1
1271.76,1139.47,1.1161,1249.7,0,0.026,24,0,1,0,1,5,2,0,410,0,0
14618.2,8003.23,1.8265,12758.2,1,0.0327,75,0,0,0,17,3,2,0,147,0,0
1992.77,1417.47,1.4059,1872.55,1,0.0053,39,1,1,1,14,4,4,1,477,0,0
8008.38,9024.76,0.8874,7605.65,0,0.0346,33,1,1,0,23,2,0,1,630,0,0
1064.57,1331.62,0.7995,971.85,0,0.0256,42,0,0,0,5,2,2,0,428,0,0
988.81,735.17,1.345,944.48,2,0.0158,15,0,0,0,23,3,1,0,488,0,0
260.7,125.35,2.0798,237.66,0,0.0162,68,0,1,0,13,2,1,0,530,1,1
3841.09,3639.23,1.0555,3555.68,1,0.0048,65,0,0,0,21,3,1,0,377,0,0
1758.95,1280.31,1.3738,1497.05,0,0.0378,32,0,1,0,23,1,0,0,112,0,1
7142.08,5052.13,1.4137,6811.82,0,0.0244,11,0,1,0,17,3,1,0,584,0,0
2393.34,4173.53,0.5735,2271.76,0,0.0742,37,0,0,0,23,1,2,0,656,0,0
12218.29,15429.51,0.7919,10455.93,1,0.0287,19,0,2,0,2,5,1,0,616,0,0
868.24,1024.2,0.8477,785.96,0,0.0523,51,0,3,0,0,4,0,0,215,0,0
7253.9,7123.95,1.0182,7231.08,0,0.063,34,0,1,0,22,2,0,0,510,0,0
5395.72,5398.54,0.9995,4926.89,1,0.02,71,1,1,0,0,5,1,0,511,0,0
5307.92,6142.68,0.8641,4911.37,1,0.0509,60,3,3,0,13,5,1,0,589,0,0
6670.26,9171.62,0.7273,6580.14,0,0.0256,84,1,1,0,0,6,0,0,26,0,0
5159.87,7136.12,0.7231,4941.04,1,0.0201,53,0,1,0,0,6,1,0,193,0,0
3594.31,2301.69,1.5616,3368.98,0,0.0181,12,1,2,0,3,4,2,1,103,0,0
642.43,706.77,0.909,622.95,1,0.0117,62,1,1,0,11,0,0,0,205,0,0
265.73,259.55,1.0238,260.32,0,0.0254,66,0,0,0,14,0,2,0,411,0,0
9027.34,14612.9,0.6178,8291.91,2,0.0157,86,0,0,0,3,5,5,0,51,0,0
3505.83,4501.44,0.7788,3229.8,0,0.0092,48,0,1,0,9,5,0,0,131,0,0
5722.95,6555.67,0.873,5195.91,0,0.0182,40,0,0,0,10,6,0,0,343,0,0
2449.0,1375.24,1.7808,2436.77,0,0.0289,24,0,0,0,5,4,1,0,578,0,0
586.73,732.18,0.8013,560.08,0,0.0169,50,0,0,0,9,3,0,0,400,0,0
618.1,348.66,1.7728,533.1,1,0.0215,68,0,0,0,11,3,2,0,202,0,0
4199.43,3662.28,1.1467,4113.11,1,0.0115,88,0,0,0,2,2,0,0,300,0,0
2119.3,1271.53,1.6667,1954.17,0,0.0186,43,0,0,0,14,4,0,1,146,0,0
933.3,1277.6,0.7305,802.93,0,0.0036,17,0,0,0,15,0,0,0,462,0,0
2517.67,1734.05,1.4519,2347.62,0,0.013,83,0,0,0,9,4,0,0,504,0,0
382.27,362.62,1.0542,348.85,0,0.0222,55,0,1,0,21,4,0,0,616,0,0
3202.72,5297.12,0.6046,3143.99,1,0.0214,34,0,0,0,22,6,0,0,151,0,1
1246.66,855.26,1.4576,1097.81,1,0.0333,70,0,1,0,10,2,0,0,630,0,0
5740.58,6377.37,0.9001,5591.15,1,0.0011,60,0,2,0,15,3,2,0,316,0,0
1450.56,1431.67,1.0132,1354.32,1,0.0611,51,0,0,0,16,5,0,0,199,0,0
2275.81,968.07,2.3509,1953.08,2,0.0327,77,0,0,0,13,0,3,0,429,0,0
190.91,288.25,0.6623,190.1,0,0.0369,73,0,1,0,15,2,0,0,303,0,0
413.22,205.23,2.0134,383.01,0,0.0117,35,0,1,0,13,0,0,0,498,0,0
1894.37,2015.53,0.9399,1692.87,1,0.0348,34,0,0,0,5,0,0,0,105,0,0
2438.33,2889.3,0.8439,2244.27,0,0.0529,16,0,0,0,9,3,2,0,10,0,0
3357.2,4296.53,0.7814,3285.62,0,0.0273,82,0,0,0,16,5,1,1,625,1,0
1356.92,1850.95,0.7331,1215.44,0,0.0135,18,0,0,0,22,5,0,0,27,1,1
4305.84,3249.11,1.3252,3784.41,1,0.007,38,0,0,1,9,6,0,0,611,0,0
7034.46,2912.06,2.4156,6115.48,0,0.0187,43,1,1,0,20,3,5,1,327,0,0
5447.08,7695.75,0.7078,4873.39,1,0.0333,32,0,2,0,9,2,3,0,495,0,0
291.49,335.19,0.8696,281.87,0,0.0088,7,1,2,0,13,1,0,0,648,0,0
2442.16,3835.57,0.6367,2248.6,0,0.0263,87,1,1,0,19,2,1,0,127,0,0
537.99,833.85,0.6452,475.65,0,0.0728,87,1,1,0,16,2,1,0,116,0,0
1119.96,1770.27,0.6326,979.88,0,0.0077,46,0,0,0,8,1,0,0,171,0,0
15260.14,16467.71,0.9267,13732.74,1,0.0012,61,0,2,0,14,0,2,0,212,0,1
688.05,596.59,1.1533,681.85,0,0.0123,18,1,1,0,6,4,2,0,189,0,0
2568.24,3873.37,0.6631,2315.15,0,0.016,71,0,0,0,1,1,1,0,490,1,1
3519.6,3631.56,0.9692,3513.33,0,0.0288,40,0,0,0,3,4,3,0,387,0,0
4392.78,2885.26,1.5225,4053.59,1,0.0615,88,0,1,1,19,0,1,0,726,0,1
3020.64,4823.85,0.6262,2648.72,0,0.058,78,0,1,0,23,1,0,0,601,0,0
184.37,301.55,0.6114,181.36,0,0.0423,50,0,0,0,17,3,0,0,130,0,0
1533.23,1614.24,0.9498,1409.12,1,0.0576,5,0,2,0,10,2,1,1,23,0,0
2702.25,1367.28,1.9764,2584.57,0,0.0694,54,1,1,0,4,1,0,0,179,0,0
471.89,444.97,1.0605,470.74,0,0.0286,86,0,1,0,7,1,2,0,401,0,1
1661.12,2533.13,0.6558,1424.45,1,0.0004,58,1,1,0,21,0,0,0,505,0,0
268.18,445.84,0.6015,231.84,2,0.0408,22,0,0,0,19,3,0,0,411,1,0
436.43,298.89,1.4602,418.13,0,0.0704,74,2,3,0,4,1,4,0,532,0,0
1919.99,948.02,2.0253,1713.16,0,0.0168,79,0,1,0,1,3,5,0,329,0,0
648.36,1055.72,0.6141,569.03,0,0.0198,38,1,3,0,4,4,2,0,471,0,1
3083.94,2914.84,1.058,2639.56,1,0.0484,49,0,0,0,2,1,2,0,420,0,1
4243.1,4915.48,0.8632,3620.54,0,0.0156,1,0,0,0,11,3,2,0,412,0,0
5793.32,10168.97,0.5697,5597.35,0,0.0127,78,2,2,0,18,2,2,0,29,0,0
931.66,459.49,2.0276,810.7,0,0.0371,36,0,2,0,6,0,0,0,245,0,0
791.55,1035.07,0.7647,728.35,0,0.0131,28,0,0,0,18,5,1,0,632,0,1
536.57,270.3,1.9851,504.85,1,0.0764,35,0,0,0,3,3,1,0,544,0,0
3691.24,3416.82,1.0803,3374.73,1,0.034,60,1,1,0,22,0,1,0,652,0,0
4440.28,6772.94,0.6556,3792.29,0,0.0469,62,0,0,0,13,5,0,0,670,0,0
262.34,264.14,0.9932,253.82,0,0.0286,87,1,2,1,18,1,2,0,60,0,0
9782.68,17570.23,0.5568,8330.71,0,0.0504,46,1,2,0,17,1,0,0,139,0,0
336.8,398.33,0.8455,324.77,0,0.0092,83,0,0,0,6,4,0,0,357,0,0
2877.73,2445.0,1.177,2831.67,2,0.009,82,0,1,0,14,0,0,0,212,0,1
4471.24,3166.33,1.4121,4090.85,0,0.0352,79,1,1,1,20,2,0,0,139,0,1
7316.96,6517.43,1.1227,6807.2,0,0.0223,61,0,0,0,0,6,3,0,368,0,0
4532.24,4176.67,1.0851,4176.67,1,0.0285,65,0,2,0,11,2,2,0,623,0,0
5813.41,2884.61,2.0153,5280.79,1,0.0465,89,1,1,0,23,3,3,0,486,0,0
1601.39,1469.12,1.09,1574.35,0,0.0202,26,0,1,0,18,2,1,0,493,0,0
6052.59,6354.82,0.9524,5956.29,1,0.0087,35,0,0,0,22,5,1,0,336,0,0
442.27,624.41,0.7083,398.21,0,0.0032,57,1,3,0,5,0,2,0,611,0,0
8032.18,10597.83,0.7579,7568.41,0,0.0101,79,0,1,0,12,1,1,0,178,0,0
2926.1,4073.93,0.7182,2894.02,0,0.0854,63,1,1,0,5,0,1,0,513,0,1
6099.64,2511.28,2.4289,6064.93,0,0.0137,4,0,0,0,12,0,1,0,601,0,0
2257.21,1590.73,1.419,2090.95,0,0.0023,79,0,1,0,14,1,5,0,113,0,0
3760.74,4988.09,0.7539,3452.07,1,0.061,42,1,2,0,15,5,4,0,283,0,1
2765.89,2980.48,0.928,2466.63,1,0.0027,45,0,1,0,7,0,0,0,116,0,0
4753.33,1936.69,2.4544,4724.01,0,0.0011,39,0,0,0,12,2,0,0,544,0,0
448.04,683.84,0.6552,390.43,0,0.0151,65,0,1,0,12,3,2,0,41,0,0
367.88,545.17,0.6748,344.69,0,0.0447,22,1,1,0,19,6,0,0,167,1,1
1143.4,1335.25,0.8563,1020.35,0,0.0694,11,0,0,0,19,3,0,0,221,0,0
758.34,373.9,2.0282,676.33,1,0.0021,37,0,0,0,11,0,0,0,726,0,1
7339.12,10811.41,0.6788,6684.07,0,0.0077,51,0,0,0,18,5,1,1,313,0,0
1016.09,1236.78,0.8216,1015.91,0,0.0655,58,1,2,0,16,1,1,1,346,0,0
13184.36,19707.24,0.669,11315.41,1,0.0255,77,0,0,0,2,4,1,0,471,0,0
1587.88,2306.31,0.6885,1487.5,0,0.0464,7,0,0,0,14,5,5,1,131,0,1
853.63,1301.11,0.6561,736.16,0,0.0219,8,0,0,1,16,0,1,0,48,0,0
5607.25,6309.34,0.8887,4896.13,0,0.014,51,0,1,0,5,0,0,0,134,0,0
3912.56,2333.66,1.6766,3583.65,0,0.0523,23,1,1,0,23,4,2,1,519,0,1
2563.41,3434.0,0.7465,2375.18,0,0.0089,9,0,0,0,18,3,0,0,556,0,0
2986.74,3789.17,0.7882,2654.67,0,0.0028,46,1,1,0,11,5,4,0,317,0,0
4595.42,6613.52,0.6949,4124.25,0,0.0192,38,0,1,0,3,3,0,1,438,0,0
1057.76,674.67,1.5678,912.89,0,0.042,13,0,0,0,20,6,5,0,435,0,0
19780.21,13311.39,1.486,17712.84,0,0.0192,7,1,1,0,22,4,1,0,86,0,0
13032.24,21458.54,0.6073,12966.87,2,0.0289,11,0,2,0,11,1,3,1,48,0,0
3827.64,5549.96,0.6897,3795.89,0,0.0302,74,1,1,1,21,6,2,1,490,0,0
929.0,1552.84,0.5983,836.32,0,0.0081,50,0,1,0,1,0,4,0,424,0,0
4140.52,6054.27,0.6839,3873.99,0,0.0498,67,0,1,0,6,2,2,0,387,0,0
412.28,509.59,0.809,406.69,1,0.0152,41,0,0,0,15,3,2,0,240,0,0
258.96,340.74,0.76,220.36,2,0.0798,29,0,1,0,23,3,2,0,664,0,1
1192.93,1962.11,0.608,1159.05,0,0.0341,37,0,2,0,11,5,2,0,451,0,1
2323.69,2812.43,0.8262,2305.69,0,0.0844,56,0,2,0,15,6,4,1,258,0,0
7244.57,9311.79,0.778,6257.13,0,0.0369,80,0,0,0,13,6,0,0,44,0,0
4696.16,2907.24,1.6153,4105.46,0,0.008,16,0,0,0,0,3,0,0,168,0,0
4901.38,5212.57,0.9403,4872.52,0,0.1483,44,0,0,0,21,1,0,0,191,0,0
2089.85,2931.97,0.7128,1944.88,1,0.0147,50,0,1,0,8,4,1,0,664,1,0
1635.92,1274.9,1.2832,1394.02,0,0.0195,71,0,0,0,6,1,3,0,562,0,0
1772.9,1211.17,1.4638,1575.48,0,0.0037,79,0,1,0,4,3,0,0,276,0,0
15529.22,13034.57,1.1914,14247.93,1,0.0386,6,1,2,0,9,5,1,0,369,0,0
293.28,216.47,1.3548,279.77,1,0.0397,18,0,0,0,9,0,2,0,306,0,0
7211.75,5054.55,1.4268,6923.09,0,0.0395,19,1,1,1,17,3,3,0,607,0,0
3175.23,3158.69,1.0052,3173.05,0,0.0229,51,0,0,0,6,0,2,0,105,0,0
2170.72,3627.22,0.5985,1938.73,0,0.0119,66,0,1,0,17,5,0,0,421,0,0
4671.73,5185.08,0.901,4348.13,1,0.0195,3,0,0,0,12,0,5,0,349,0,0
2483.92,1647.06,1.5081,2310.04,1,0.1241,89,0,0,0,10,3,0,0,650,1,1
7384.17,3749.39,1.9694,6725.85,0,0.0423,54,0,1,0,9,3,2,0,319,0,1
8233.7,11318.2,0.7275,7207.57,0,0.012,49,0,1,0,21,0,0,0,420,0,0
2066.95,1934.5,1.0685,2059.96,0,0.0754,28,0,1,0,8,1,0,0,695,0,0
1284.38,1991.51,0.6449,1256.12,1,0.0435,38,1,1,0,14,1,4,0,57,0,1
3290.71,4354.65,0.7557,3043.08,0,0.0385,28,0,0,0,13,5,2,0,240,0,0
8670.95,13134.22,0.6602,8154.91,0,0.0033,32,0,1,1,2,1,1,0,427,0,0
977.96,763.52,1.2809,864.6,0,0.0091,41,0,3,0,23,6,2,0,617,1,1
3563.98,4880.17,0.7303,3320.09,0,0.0267,36,0,1,0,13,2,1,0,577,0,0
3644.67,2805.25,1.2992,3477.91,0,0.0439,36,0,0,0,20,0,0,0,140,0,1
4773.26,8184.69,0.5832,4426.12,0,0.0311,87,1,1,0,15,2,2,0,62,0,0
643.73,831.01,0.7746,642.79,0,0.105,66,0,0,0,22,2,2,0,152,0,0
4553.58,3890.2,1.1705,4288.11,0,0.0395,10,0,0,0,2,6,4,0,130,0,0
8540.39,6638.59,1.2865,7734.57,0,0.0195,70,0,2,0,7,0,1,0,431,0,0
843.23,562.69,1.4986,814.41,0,0.0691,72,0,0,0,1,2,2,0,638,0,0
1099.23,1508.69,0.7286,962.45,0,0.0116,79,0,0,0,23,5,1,0,440,0,0
12589.62,8890.81,1.416,11427.31,0,0.029,63,0,2,0,1,5,0,0,212,0,0
848.75,1046.87,0.8108,765.61,1,0.038,22,0,1,0,22,0,1,1,400,0,0
6893.76,5311.57,1.2979,6306.21,0,0.0259,20,0,1,0,17,4,4,0,674,0,0
2522.37,3346.57,0.7537,2439.81,0,0.0237,33,1,1,0,6,4,0,0,717,0,0
1143.99,1762.79,0.649,1055.47,0,0.0312,15,0,1,0,16,6,0,0,541,0,0
7311.02,10887.83,0.6715,7085.13,1,0.0058,7,0,1,0,5,0,2,1,182,1,1
2212.68,3242.0,0.6825,2072.12,2,0.0208,88,0,0,0,9,0,0,0,51,0,0
2681.3,1777.2,1.5087,2416.68,0,0.0088,50,1,1,0,6,0,4,0,526,0,0
1707.81,894.45,1.9093,1659.13,0,0.0151,10,1,1,0,3,1,0,0,350,0,0
3295.87,4543.45,0.7254,2919.3,0,0.0091,79,1,2,1,10,0,2,0,58,0,0
774.95,709.61,1.0921,684.79,0,0.1381,37,0,1,0,15,5,1,0,419,0,0
1886.25,1896.22,0.9947,1746.06,0,0.0236,59,0,0,0,16,5,0,0,137,0,0
12355.05,5480.81,2.2542,10985.21,0,0.014,88,0,0,0,5,3,3,0,640,0,0
1195.05,912.31,1.3099,1017.42,0,0.0234,75,0,1,0,19,4,2,0,37,0,0
3892.4,1740.47,2.2364,3687.05,0,0.0027,63,0,1,0,18,4,0,0,494,0,0
1526.63,2489.72,0.6132,1414.67,1,0.0294,21,0,0,0,19,6,0,1,359,0,1
5347.12,3960.91,1.35,4902.39,1,0.045,79,0,1,0,21,0,1,0,85,1,0
640.93,756.47,0.8473,637.75,0,0.1149,79,0,0,0,20,4,0,0,722,0,0
12402.14,5637.65,2.1999,11604.43,0,0.0313,37,0,0,0,17,0,1,0,651,0,0
2266.63,3022.75,0.7499,2220.2,0,0.0267,45,0,0,0,14,0,1,0,539,1,0
1092.39,930.98,1.1734,951.38,0,0.0105,14,0,0,0,1,4,1,0,344,0,0
417.18,691.3,0.6035,390.22,0,0.0375,43,0,1,0,18,4,0,0,171,0,0
801.13,1316.55,0.6085,785.27,1,0.0324,85,0,1,0,5,3,1,0,690,0,0
2717.24,2324.35,1.169,2547.32,0,0.0038,84,1,1,0,11,6,0,0,20,0,1
1588.45,2638.96,0.6019,1521.26,1,0.0705,33,0,0,0,0,2,2,1,303,0,1
6328.93,11358.03,0.5572,5732.79,0,0.0052,3,0,0,0,22,3,2,0,197,1,0
2122.87,3302.3,0.6428,1833.88,0,0.0188,87,0,0,0,23,3,0,0,327,0,0
1150.89,1821.65,0.6318,1057.31,1,0.0586,44,0,0,0,22,4,0,0,576,0,0
3510.35,2627.89,1.3358,3191.51,0,0.0154,87,0,2,0,10,6,0,0,556,0,0
4443.88,5365.47,0.8282,4355.26,0,0.0851,35,0,0,0,18,5,2,0,12,0,1
789.7,390.24,2.0236,700.15,1,0.0298,25,0,1,0,21,6,2,1,361,0,0
792.13,422.11,1.8766,788.18,1,0.008,86,0,1,0,3,3,1,0,296,0,0
280.76,504.93,0.556,279.0,1,0.0442,8,0,0,0,20,5,5,0,403,1,0
4816.66,4129.3,1.1665,4273.07,0,0.0052,62,0,1,1,18,4,1,0,438,1,1
3965.22,5739.49,0.6909,3577.45,1,0.0298,18,0,1,0,20,1,2,0,375,0,0
2402.79,3674.66,0.6539,2365.15,0,0.024,28,0,0,0,5,0,0,0,653,0,0
6656.47,10658.56,0.6245,6623.14,0,0.0245,75,1,2,0,7,2,0,0,693,0,0
5883.69,10571.11,0.5566,5392.5,0,0.0171,12,0,1,0,21,5,0,0,500,0,0
3231.16,2384.9,1.3548,2902.06,0,0.0144,64,0,0,0,8,1,2,0,426,0,0
7244.54,3307.07,2.1906,6729.56,1,0.0426,2,0,0,0,9,5,0,1,665,0,1
956.65,933.37,1.0249,911.85,0,0.015,59,0,0,0,9,0,2,0,44,0,0
565.43,329.14,1.7179,503.81,0,0.1234,37,1,2,0,9,0,2,0,109,0,1
1250.29,539.37,2.3181,1200.87,0,0.0189,4,1,2,0,3,6,0,0,98,0,0
355.73,321.79,1.1055,305.13,1,0.0254,41,1,1,0,17,2,2,1,445,0,0
2801.3,4194.2,0.6679,2401.82,0,0.0145,45,0,2,0,11,3,0,0,81,0,0
9804.33,11693.16,0.8385,8901.77,1,0.0721,34,0,0,0,10,0,1,0,218,0,0
290.48,243.39,1.1935,262.31,2,0.0184,87,1,1,0,15,2,2,0,149,0,0
605.82,797.31,0.7598,543.63,0,0.0956,13,1,2,0,18,5,2,0,76,0,0
2256.45,1635.53,1.3796,2084.18,1,0.0138,7,0,1,0,10,5,0,0,592,0,0
9656.73,4057.12,2.3802,8672.81,0,0.0309,32,2,5,0,22,5,0,0,564,0,1
1480.09,2175.87,0.6802,1300.76,0,0.0346,23,0,0,0,3,6,1,0,63,0,0
2627.03,3344.84,0.7854,2354.92,0,0.0299,49,1,1,0,11,5,0,0,596,0,0
298.62,438.14,0.6816,297.5,0,0.0037,72,0,0,0,16,5,5,0,394,0,1
712.0,323.61,2.2002,649.11,0,0.033,47,1,1,1,23,4,0,0,503,0,0
15251.63,23975.07,0.6361,13981.27,0,0.0096,37,0,2,0,12,0,4,0,367,0,0
11895.32,15075.38,0.7891,11139.75,0,0.0525,48,0,1,0,3,6,4,0,478,0,1
167.33,198.91,0.8412,166.91,0,0.0193,29,0,0,0,5,0,1,0,255,0,0
10764.24,13718.59,0.7846,9539.7,0,0.0125,37,0,2,0,6,3,0,0,59,0,0
3717.23,5985.51,0.621,3539.52,0,0.0241,23,0,2,0,7,6,2,0,520,0,1
7235.17,8839.29,0.8185,6926.94,1,0.0268,38,0,0,0,1,3,0,1,389,0,0
2272.72,2757.56,0.8242,2138.85,0,0.0045,44,0,2,0,8,6,1,0,588,0,0
2686.93,4801.41,0.5596,2319.59,0,0.0153,5,0,0,0,9,4,0,0,426,0,0
2498.8,3646.8,0.6852,2377.69,0,0.0201,52,0,1,0,18,0,1,0,590,0,0
3997.22,4074.01,0.9812,3436.07,2,0.0653,40,0,0,0,0,6,0,0,636,1,1
